,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,Title,Child_elder,Age_bin,Pclass*Sex,Pclass*Embarked,Pclass*Title,Pclass*Child_elder,Pclass*Age_bin,Sex*Embarked,Sex*Title,Sex*Child_elder,Sex*Age_bin,Embarked*Title,Embarked*Child_elder,Embarked*Age_bin,Title*Child_elder,Title*Age_bin,Child_elder*Age_bin,Pclass*Pclass,Pclass*Age,Pclass+Age,Pclass-Age,Pclass*Fare,Pclass+Fare,Pclass-Fare,Pclass*Parch,Pclass+Parch,Pclass-Parch,Age-Pclass,Age*Age,Age*Fare,Age+Fare,Age-Fare,Age*Parch,Age+Parch,Age-Parch,Fare-Pclass,Fare-Age,Fare*Fare,Fare*Parch,Fare+Parch,Fare-Parch,Parch-Pclass,Parch-Age,Parch-Fare,Parch*Parch
74,1.0,3,0,32.0,0,0,56.4958,0,0,0,2,0,0,0,0,3,0,0,0,4,0,0,2,0,4,2,9,96.0,35.0,-29.0,169.4874,59.4958,-53.4958,0,3,3,29.0,1024.0,1807.8656,88.4958,-24.495800000000003,0.0,32.0,32.0,53.4958,24.495800000000003,3191.7754176400003,0.0,56.4958,56.4958,-3,-32.0,-56.4958,0
75,0.0,3,0,25.0,0,0,7.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,75.0,28.0,-22.0,22.950000000000003,10.65,-4.65,0,3,3,22.0,625.0,191.25,32.65,17.35,0.0,25.0,25.0,4.65,-17.35,58.52250000000001,0.0,7.65,7.65,-3,-25.0,-7.65,0
76,0.0,3,0,19.0,0,0,7.8958,0,0,0,3,0,0,0,0,4,0,0,0,6,0,0,5,0,11,4,9,57.0,22.0,-16.0,23.6874,10.895800000000001,-4.8958,0,3,3,16.0,361.0,150.02020000000002,26.8958,11.104199999999999,0.0,19.0,19.0,4.8958,-11.104199999999999,62.34365764,0.0,7.8958,7.8958,-3,-19.0,-7.8958,0
77,0.0,3,0,21.0,0,0,8.05,0,0,0,3,0,0,0,0,4,0,0,0,6,0,0,5,0,11,4,9,63.0,24.0,-18.0,24.150000000000002,11.05,-5.050000000000001,0,3,3,18.0,441.0,169.05,29.05,12.95,0.0,21.0,21.0,5.050000000000001,-12.95,64.80250000000001,0.0,8.05,8.05,-3,-21.0,-8.05,0
78,1.0,2,0,0.83,0,2,29.0,0,3,1,3,5,5,11,5,5,0,3,2,6,5,3,5,3,6,3,4,1.66,2.83,1.17,58.0,31.0,-27.0,4,4,0,-1.17,0.6889,24.07,29.83,-28.17,1.66,2.83,-1.17,27.0,28.17,841.0,58.0,31.0,27.0,0,1.17,-27.0,4
79,1.0,3,1,30.0,0,0,12.475,0,2,0,2,2,0,2,0,3,2,2,1,3,2,0,2,2,13,2,9,90.0,33.0,-27.0,37.425,15.475,-9.475,0,3,3,27.0,900.0,374.25,42.475,17.525,0.0,30.0,30.0,9.475,-17.525,155.62562499999999,0.0,12.475,12.475,-3,-30.0,-12.475,0
80,0.0,3,0,22.0,0,0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,66.0,25.0,-19.0,27.0,12.0,-6.0,0,3,3,19.0,484.0,198.0,31.0,13.0,0.0,22.0,22.0,6.0,-13.0,81.0,0.0,9.0,9.0,-3,-22.0,-9.0,0
81,1.0,3,0,29.0,0,0,9.5,0,0,0,2,0,0,0,0,3,0,0,0,4,0,0,2,0,4,2,9,87.0,32.0,-26.0,28.5,12.5,-6.5,0,3,3,26.0,841.0,275.5,38.5,19.5,0.0,29.0,29.0,6.5,-19.5,90.25,0.0,9.5,9.5,-3,-29.0,-9.5,0
82,1.0,3,1,24.0,0,0,7.7875,2,2,0,0,2,3,2,0,0,4,2,1,2,7,2,3,2,2,0,9,72.0,27.0,-21.0,23.362499999999997,10.7875,-4.7875,0,3,3,21.0,576.0,186.89999999999998,31.7875,16.2125,0.0,24.0,24.0,4.7875,-16.2125,60.64515624999999,0.0,7.7875,7.7875,-3,-24.0,-7.7875,0
83,0.0,1,0,28.0,0,0,47.1,0,0,0,2,3,2,3,1,2,0,0,0,4,0,0,2,0,4,2,1,28.0,29.0,-27.0,47.1,48.1,-46.1,0,1,1,27.0,784.0,1318.8,75.1,-19.1,0.0,28.0,28.0,46.1,19.1,2218.4100000000003,0.0,47.1,47.1,-1,-28.0,-47.1,0
84,1.0,2,1,17.0,0,0,10.5,0,2,0,3,4,5,10,3,5,2,2,1,7,2,0,5,2,9,4,4,34.0,19.0,-15.0,21.0,12.5,-8.5,0,2,2,15.0,289.0,178.5,27.5,6.5,0.0,17.0,17.0,8.5,-6.5,110.25,0.0,10.5,10.5,-2,-17.0,-10.5,0
85,1.0,3,1,33.0,3,0,15.85,0,1,0,2,2,0,5,0,3,2,1,1,3,3,0,2,1,3,2,9,99.0,36.0,-30.0,47.55,18.85,-12.85,0,3,3,30.0,1089.0,523.05,48.85,17.15,0.0,33.0,33.0,12.85,-17.15,251.2225,0.0,15.85,15.85,-3,-33.0,-15.85,0
86,0.0,3,0,16.0,1,3,34.375,0,0,0,3,0,0,0,0,4,0,0,0,6,0,0,5,0,11,4,9,48.0,19.0,-13.0,103.125,37.375,-31.375,9,6,0,13.0,256.0,550.0,50.375,-18.375,48.0,19.0,13.0,31.375,18.375,1181.640625,103.125,37.375,31.375,0,-13.0,-31.375,9
87,0.0,3,0,21.0,0,0,8.05,0,0,0,3,0,0,0,0,4,0,0,0,6,0,0,5,0,11,4,9,63.0,24.0,-18.0,24.150000000000002,11.05,-5.050000000000001,0,3,3,18.0,441.0,169.05,29.05,12.95,0.0,21.0,21.0,5.050000000000001,-12.95,64.80250000000001,0.0,8.05,8.05,-3,-21.0,-8.05,0
88,1.0,1,1,23.0,3,2,263.0,0,2,0,0,1,2,7,1,10,2,2,1,2,2,0,0,2,2,0,1,23.0,24.0,-22.0,263.0,264.0,-262.0,2,3,-1,22.0,529.0,6049.0,286.0,-240.0,46.0,25.0,21.0,262.0,240.0,69169.0,526.0,265.0,261.0,1,-21.0,-261.0,4
89,0.0,3,0,24.0,0,0,8.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,72.0,27.0,-21.0,24.150000000000002,11.05,-5.050000000000001,0,3,3,21.0,576.0,193.20000000000002,32.05,15.95,0.0,24.0,24.0,5.050000000000001,-15.95,64.80250000000001,0.0,8.05,8.05,-3,-24.0,-8.05,0
90,0.0,3,0,29.0,0,0,8.05,0,0,0,2,0,0,0,0,3,0,0,0,4,0,0,2,0,4,2,9,87.0,32.0,-26.0,24.150000000000002,11.05,-5.050000000000001,0,3,3,26.0,841.0,233.45000000000002,37.05,20.95,0.0,29.0,29.0,5.050000000000001,-20.95,64.80250000000001,0.0,8.05,8.05,-3,-29.0,-8.05,0
91,0.0,3,0,20.0,0,0,7.8542,0,0,0,3,0,0,0,0,4,0,0,0,6,0,0,5,0,11,4,9,60.0,23.0,-17.0,23.5626,10.854199999999999,-4.8542,0,3,3,17.0,400.0,157.084,27.8542,12.145800000000001,0.0,20.0,20.0,4.8542,-12.145800000000001,61.688457639999996,0.0,7.8542,7.8542,-3,-20.0,-7.8542,0
92,0.0,1,0,46.0,1,0,61.175,0,0,0,1,3,2,3,1,1,0,0,0,5,0,0,4,0,5,1,1,46.0,47.0,-45.0,61.175,62.175,-60.175,0,1,1,45.0,2116.0,2814.0499999999997,107.175,-15.174999999999997,0.0,46.0,46.0,60.175,15.174999999999997,3742.380625,0.0,61.175,61.175,-1,-46.0,-61.175,0
93,0.0,3,0,26.0,1,2,20.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,78.0,29.0,-23.0,61.724999999999994,23.575,-17.575,6,5,1,23.0,676.0,534.9499999999999,46.575,5.425000000000001,52.0,28.0,24.0,17.575,-5.425000000000001,423.330625,41.15,22.575,18.575,-1,-24.0,-18.575,4
94,0.0,3,0,59.0,0,0,7.25,0,0,0,1,0,0,0,0,6,0,0,0,5,0,0,4,0,5,1,9,177.0,62.0,-56.0,21.75,10.25,-4.25,0,3,3,56.0,3481.0,427.75,66.25,51.75,0.0,59.0,59.0,4.25,-51.75,52.5625,0.0,7.25,7.25,-3,-59.0,-7.25,0
95,0.0,3,0,21.0,0,0,8.05,0,0,0,3,0,0,0,0,4,0,0,0,6,0,0,5,0,11,4,9,63.0,24.0,-18.0,24.150000000000002,11.05,-5.050000000000001,0,3,3,18.0,441.0,169.05,29.05,12.95,0.0,21.0,21.0,5.050000000000001,-12.95,64.80250000000001,0.0,8.05,8.05,-3,-21.0,-8.05,0
96,0.0,1,0,71.0,0,0,34.6542,1,0,2,1,3,1,3,6,1,5,0,4,5,8,7,1,6,5,5,1,71.0,72.0,-70.0,34.6542,35.6542,-33.6542,0,1,1,70.0,5041.0,2460.4482000000003,105.6542,36.3458,0.0,71.0,71.0,33.6542,-36.3458,1200.9135776400003,0.0,34.6542,34.6542,-1,-71.0,-34.6542,0
97,1.0,1,0,23.0,0,1,63.3583,1,0,0,0,3,1,3,1,10,5,0,0,0,8,1,8,0,0,0,1,23.0,24.0,-22.0,63.3583,64.3583,-62.3583,1,2,0,22.0,529.0,1457.2409,86.3583,-40.3583,23.0,24.0,22.0,62.3583,40.3583,4014.27417889,63.3583,64.3583,62.3583,0,-22.0,-62.3583,1
98,1.0,2,1,34.0,0,1,23.0,0,1,0,2,4,5,6,3,8,2,1,1,3,3,0,2,1,3,2,4,68.0,36.0,-32.0,46.0,25.0,-21.0,2,3,1,32.0,1156.0,782.0,57.0,11.0,34.0,35.0,33.0,21.0,-11.0,529.0,23.0,24.0,22.0,-1,-33.0,-22.0,1
99,0.0,2,0,34.0,1,0,26.0,0,0,0,2,5,5,8,3,8,0,0,0,4,0,0,2,0,4,2,4,68.0,36.0,-32.0,52.0,28.0,-24.0,0,2,2,32.0,1156.0,884.0,60.0,8.0,0.0,34.0,34.0,24.0,-8.0,676.0,0.0,26.0,26.0,-2,-34.0,-26.0,0
100,0.0,3,1,28.0,0,0,7.8958,0,2,0,2,2,0,2,0,3,2,2,1,3,2,0,2,2,13,2,9,84.0,31.0,-25.0,23.6874,10.895800000000001,-4.8958,0,3,3,25.0,784.0,221.0824,35.8958,20.1042,0.0,28.0,28.0,4.8958,-20.1042,62.34365764,0.0,7.8958,7.8958,-3,-28.0,-7.8958,0
101,0.0,3,0,19.0,0,0,7.8958,0,0,0,3,0,0,0,0,4,0,0,0,6,0,0,5,0,11,4,9,57.0,22.0,-16.0,23.6874,10.895800000000001,-4.8958,0,3,3,16.0,361.0,150.02020000000002,26.8958,11.104199999999999,0.0,19.0,19.0,4.8958,-11.104199999999999,62.34365764,0.0,7.8958,7.8958,-3,-19.0,-7.8958,0
102,0.0,1,0,21.0,0,1,77.2875,0,0,0,3,3,2,3,1,9,0,0,0,6,0,0,5,0,11,4,1,21.0,22.0,-20.0,77.2875,78.2875,-76.2875,1,2,0,20.0,441.0,1623.0375,98.2875,-56.287499999999994,21.0,22.0,20.0,76.2875,56.287499999999994,5973.357656249999,77.2875,78.2875,76.2875,0,-20.0,-76.2875,1
103,0.0,3,0,33.0,0,0,8.6542,0,0,0,2,0,0,0,0,3,0,0,0,4,0,0,2,0,4,2,9,99.0,36.0,-30.0,25.9626,11.6542,-5.6541999999999994,0,3,3,30.0,1089.0,285.5886,41.6542,24.3458,0.0,33.0,33.0,5.6541999999999994,-24.3458,74.89517763999999,0.0,8.6542,8.6542,-3,-33.0,-8.6542,0
104,0.0,3,0,37.0,2,0,7.925,0,0,0,2,0,0,0,0,3,0,0,0,4,0,0,2,0,4,2,9,111.0,40.0,-34.0,23.775,10.925,-4.925,0,3,3,34.0,1369.0,293.22499999999997,44.925,29.075,0.0,37.0,37.0,4.925,-29.075,62.805625,0.0,7.925,7.925,-3,-37.0,-7.925,0
105,0.0,3,0,28.0,0,0,7.8958,0,0,0,2,0,0,0,0,3,0,0,0,4,0,0,2,0,4,2,9,84.0,31.0,-25.0,23.6874,10.895800000000001,-4.8958,0,3,3,25.0,784.0,221.0824,35.8958,20.1042,0.0,28.0,28.0,4.8958,-20.1042,62.34365764,0.0,7.8958,7.8958,-3,-28.0,-7.8958,0
106,1.0,3,1,21.0,0,0,7.65,0,2,0,3,2,0,2,0,4,2,2,1,7,2,0,5,2,9,4,9,63.0,24.0,-18.0,22.950000000000003,10.65,-4.65,0,3,3,18.0,441.0,160.65,28.65,13.35,0.0,21.0,21.0,4.65,-13.35,58.52250000000001,0.0,7.65,7.65,-3,-21.0,-7.65,0
107,1.0,3,0,26.0,0,0,7.775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,78.0,29.0,-23.0,23.325000000000003,10.775,-4.775,0,3,3,23.0,676.0,202.15,33.775,18.225,0.0,26.0,26.0,4.775,-18.225,60.450625,0.0,7.775,7.775,-3,-26.0,-7.775,0
108,0.0,3,0,38.0,0,0,7.8958,0,0,0,1,0,0,0,0,6,0,0,0,5,0,0,4,0,5,1,9,114.0,41.0,-35.0,23.6874,10.895800000000001,-4.8958,0,3,3,35.0,1444.0,300.04040000000003,45.8958,30.1042,0.0,38.0,38.0,4.8958,-30.1042,62.34365764,0.0,7.8958,7.8958,-3,-38.0,-7.8958,0
109,1.0,3,1,14.5,1,0,24.15,2,2,0,3,2,3,2,0,4,4,2,1,7,7,2,7,2,9,4,9,43.5,17.5,-11.5,72.44999999999999,27.15,-21.15,0,3,3,11.5,210.25,350.17499999999995,38.65,-9.649999999999999,0.0,14.5,14.5,21.15,9.649999999999999,583.2225,0.0,24.15,24.15,-3,-14.5,-24.15,0
110,0.0,1,0,47.0,0,0,52.0,0,0,0,1,3,2,3,1,1,0,0,0,5,0,0,4,0,5,1,1,47.0,48.0,-46.0,52.0,53.0,-51.0,0,1,1,46.0,2209.0,2444.0,99.0,-5.0,0.0,47.0,47.0,51.0,5.0,2704.0,0.0,52.0,52.0,-1,-47.0,-52.0,0
111,0.0,3,1,14.5,1,0,14.4542,1,2,0,3,2,6,2,0,4,1,2,1,7,10,1,6,2,9,4,9,43.5,17.5,-11.5,43.3626,17.4542,-11.4542,0,3,3,11.5,210.25,209.5859,28.9542,0.04579999999999984,0.0,14.5,14.5,11.4542,-0.04579999999999984,208.92389764,0.0,14.4542,14.4542,-3,-14.5,-14.4542,0
112,0.0,3,0,22.0,0,0,8.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,66.0,25.0,-19.0,24.150000000000002,11.05,-5.050000000000001,0,3,3,19.0,484.0,177.10000000000002,30.05,13.95,0.0,22.0,22.0,5.050000000000001,-13.95,64.80250000000001,0.0,8.05,8.05,-3,-22.0,-8.05,0
113,0.0,3,1,20.0,1,0,9.825,0,2,0,3,2,0,2,0,4,2,2,1,7,2,0,5,2,9,4,9,60.0,23.0,-17.0,29.474999999999998,12.825,-6.824999999999999,0,3,3,17.0,400.0,196.5,29.825,10.175,0.0,20.0,20.0,6.824999999999999,-10.175,96.53062499999999,0.0,9.825,9.825,-3,-20.0,-9.825,0
114,0.0,3,1,17.0,0,0,14.4583,1,2,0,3,2,6,2,0,4,1,2,1,7,10,1,6,2,9,4,9,51.0,20.0,-14.0,43.3749,17.4583,-11.4583,0,3,3,14.0,289.0,245.7911,31.4583,2.5417000000000005,0.0,17.0,17.0,11.4583,-2.5417000000000005,209.04243888999997,0.0,14.4583,14.4583,-3,-17.0,-14.4583,0
115,0.0,3,0,21.0,0,0,7.925,0,0,0,3,0,0,0,0,4,0,0,0,6,0,0,5,0,11,4,9,63.0,24.0,-18.0,23.775,10.925,-4.925,0,3,3,18.0,441.0,166.42499999999998,28.925,13.075,0.0,21.0,21.0,4.925,-13.075,62.805625,0.0,7.925,7.925,-3,-21.0,-7.925,0
116,0.0,3,0,70.5,0,0,7.75,2,0,2,1,0,3,0,7,6,3,0,4,5,4,9,11,6,5,5,9,211.5,73.5,-67.5,23.25,10.75,-4.75,0,3,3,67.5,4970.25,546.375,78.25,62.75,0.0,70.5,70.5,4.75,-62.75,60.0625,0.0,7.75,7.75,-3,-70.5,-7.75,0
117,0.0,2,0,29.0,1,0,21.0,0,0,0,2,5,5,8,3,8,0,0,0,4,0,0,2,0,4,2,4,58.0,31.0,-27.0,42.0,23.0,-19.0,0,2,2,27.0,841.0,609.0,50.0,8.0,0.0,29.0,29.0,19.0,-8.0,441.0,0.0,21.0,21.0,-2,-29.0,-21.0,0
118,0.0,1,0,24.0,0,1,247.5208,1,0,0,0,3,1,3,1,10,5,0,0,0,8,1,8,0,0,0,1,24.0,25.0,-23.0,247.5208,248.5208,-246.5208,1,2,0,23.0,576.0,5940.4992,271.5208,-223.5208,24.0,25.0,23.0,246.5208,223.5208,61266.54643264,247.5208,248.5208,246.5208,0,-23.0,-246.5208,1
119,0.0,3,1,2.0,4,2,31.275,0,2,1,3,2,0,2,2,4,2,2,3,7,2,3,5,4,9,3,9,6.0,5.0,1.0,93.82499999999999,34.275,-28.275,6,5,1,-1.0,4.0,62.55,33.275,-29.275,4.0,4.0,0.0,28.275,29.275,978.1256249999999,62.55,33.275,29.275,-1,0.0,-29.275,4
120,0.0,2,0,21.0,2,0,73.5,0,0,0,3,5,5,8,3,5,0,0,0,6,0,0,5,0,11,4,4,42.0,23.0,-19.0,147.0,75.5,-71.5,0,2,2,19.0,441.0,1543.5,94.5,-52.5,0.0,21.0,21.0,71.5,52.5,5402.25,0.0,73.5,73.5,-2,-21.0,-73.5,0
121,0.0,3,0,21.0,0,0,8.05,0,0,0,3,0,0,0,0,4,0,0,0,6,0,0,5,0,11,4,9,63.0,24.0,-18.0,24.150000000000002,11.05,-5.050000000000001,0,3,3,18.0,441.0,169.05,29.05,12.95,0.0,21.0,21.0,5.050000000000001,-12.95,64.80250000000001,0.0,8.05,8.05,-3,-21.0,-8.05,0
122,0.0,2,0,32.5,1,0,30.0708,1,0,0,2,5,4,8,3,8,5,0,0,4,8,1,9,0,4,2,4,65.0,34.5,-30.5,60.1416,32.0708,-28.0708,0,2,2,30.5,1056.25,977.3009999999999,62.5708,2.4292000000000016,0.0,32.5,32.5,28.0708,-2.4292000000000016,904.25301264,0.0,30.0708,30.0708,-2,-32.5,-30.0708,0
123,1.0,2,1,32.5,0,0,13.0,0,2,0,2,4,5,10,3,8,2,2,1,3,2,0,2,2,13,2,4,65.0,34.5,-30.5,26.0,15.0,-11.0,0,2,2,30.5,1056.25,422.5,45.5,19.5,0.0,32.5,32.5,11.0,-19.5,169.0,0.0,13.0,13.0,-2,-32.5,-13.0,0
124,0.0,1,0,54.0,0,1,77.2875,0,0,0,1,3,2,3,1,1,0,0,0,5,0,0,4,0,5,1,1,54.0,55.0,-53.0,77.2875,78.2875,-76.2875,1,2,0,53.0,2916.0,4173.525,131.2875,-23.287499999999994,54.0,55.0,53.0,76.2875,23.287499999999994,5973.357656249999,77.2875,78.2875,76.2875,0,-53.0,-76.2875,1
125,1.0,3,0,12.0,1,0,11.2417,1,3,1,3,0,6,4,2,4,5,3,2,6,12,6,6,3,6,3,9,36.0,15.0,-9.0,33.7251,14.2417,-8.2417,0,3,3,9.0,144.0,134.9004,23.2417,0.7583000000000002,0.0,12.0,12.0,8.2417,-0.7583000000000002,126.37581888999999,0.0,11.2417,11.2417,-3,-12.0,-11.2417,0
126,0.0,3,0,31.0,0,0,7.75,2,0,0,2,0,3,0,0,3,3,0,0,4,4,2,12,0,4,2,9,93.0,34.0,-28.0,23.25,10.75,-4.75,0,3,3,28.0,961.0,240.25,38.75,23.25,0.0,31.0,31.0,4.75,-23.25,60.0625,0.0,7.75,7.75,-3,-31.0,-7.75,0
127,1.0,3,0,24.0,0,0,7.1417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,72.0,27.0,-21.0,21.4251,10.1417,-4.1417,0,3,3,21.0,576.0,171.4008,31.1417,16.8583,0.0,24.0,24.0,4.1417,-16.8583,51.00387889,0.0,7.1417,7.1417,-3,-24.0,-7.1417,0
128,1.0,3,1,9.0,1,1,22.3583,1,2,1,3,2,6,2,2,4,1,2,3,7,10,6,6,4,9,3,9,27.0,12.0,-6.0,67.0749,25.3583,-19.3583,3,4,2,6.0,81.0,201.22469999999998,31.3583,-13.3583,9.0,10.0,8.0,19.3583,13.3583,499.89357889,22.3583,23.3583,21.3583,-2,-8.0,-21.3583,1
129,0.0,3,0,45.0,0,0,6.975,0,0,0,1,0,0,0,0,6,0,0,0,5,0,0,4,0,5,1,9,135.0,48.0,-42.0,20.924999999999997,9.975,-3.9749999999999996,0,3,3,42.0,2025.0,313.875,51.975,38.025,0.0,45.0,45.0,3.9749999999999996,-38.025,48.650625,0.0,6.975,6.975,-3,-45.0,-6.975,0
130,0.0,3,0,33.0,0,0,7.8958,1,0,0,2,0,6,0,0,3,5,0,0,4,8,1,9,0,4,2,9,99.0,36.0,-30.0,23.6874,10.895800000000001,-4.8958,0,3,3,30.0,1089.0,260.5614,40.8958,25.1042,0.0,33.0,33.0,4.8958,-25.1042,62.34365764,0.0,7.8958,7.8958,-3,-33.0,-7.8958,0
131,0.0,3,0,20.0,0,0,7.05,0,0,0,3,0,0,0,0,4,0,0,0,6,0,0,5,0,11,4,9,60.0,23.0,-17.0,21.15,10.05,-4.05,0,3,3,17.0,400.0,141.0,27.05,12.95,0.0,20.0,20.0,4.05,-12.95,49.7025,0.0,7.05,7.05,-3,-20.0,-7.05,0
132,0.0,3,1,47.0,1,0,14.5,0,1,0,1,2,0,5,0,6,2,1,1,1,3,0,4,1,1,1,9,141.0,50.0,-44.0,43.5,17.5,-11.5,0,3,3,44.0,2209.0,681.5,61.5,32.5,0.0,47.0,47.0,11.5,-32.5,210.25,0.0,14.5,14.5,-3,-47.0,-14.5,0
133,1.0,2,1,29.0,1,0,26.0,0,1,0,2,4,5,6,3,8,2,1,1,3,3,0,2,1,3,2,4,58.0,31.0,-27.0,52.0,28.0,-24.0,0,2,2,27.0,841.0,754.0,55.0,3.0,0.0,29.0,29.0,24.0,-3.0,676.0,0.0,26.0,26.0,-2,-29.0,-26.0,0
134,0.0,2,0,25.0,0,0,13.0,0,0,0,0,5,5,8,3,11,0,0,0,0,0,0,0,0,0,0,4,50.0,27.0,-23.0,26.0,15.0,-11.0,0,2,2,23.0,625.0,325.0,38.0,12.0,0.0,25.0,25.0,11.0,-12.0,169.0,0.0,13.0,13.0,-2,-25.0,-13.0,0
135,0.0,2,0,23.0,0,0,15.0458,1,0,0,0,5,4,8,3,11,5,0,0,0,8,1,8,0,0,0,4,46.0,25.0,-21.0,30.0916,17.0458,-13.0458,0,2,2,21.0,529.0,346.0534,38.0458,7.9542,0.0,23.0,23.0,13.0458,-7.9542,226.37609763999998,0.0,15.0458,15.0458,-2,-23.0,-15.0458,0
136,1.0,1,1,19.0,0,2,26.2833,0,2,0,3,1,2,7,1,9,2,2,1,7,2,0,5,2,9,4,1,19.0,20.0,-18.0,26.2833,27.2833,-25.2833,2,3,-1,18.0,361.0,499.3827,45.2833,-7.2833000000000006,38.0,21.0,17.0,25.2833,7.2833000000000006,690.81185889,52.5666,28.2833,24.2833,1,-17.0,-24.2833,4
137,0.0,1,0,37.0,1,0,53.1,0,0,0,2,3,2,3,1,2,0,0,0,4,0,0,2,0,4,2,1,37.0,38.0,-36.0,53.1,54.1,-52.1,0,1,1,36.0,1369.0,1964.7,90.1,-16.1,0.0,37.0,37.0,52.1,16.1,2819.61,0.0,53.1,53.1,-1,-37.0,-53.1,0
138,0.0,3,0,16.0,0,0,9.2167,0,0,0,3,0,0,0,0,4,0,0,0,6,0,0,5,0,11,4,9,48.0,19.0,-13.0,27.6501,12.2167,-6.2166999999999994,0,3,3,13.0,256.0,147.4672,25.2167,6.7833000000000006,0.0,16.0,16.0,6.2166999999999994,-6.7833000000000006,84.94755889,0.0,9.2167,9.2167,-3,-16.0,-9.2167,0
139,0.0,1,0,24.0,0,0,79.2,1,0,0,0,3,1,3,1,10,5,0,0,0,8,1,8,0,0,0,1,24.0,25.0,-23.0,79.2,80.2,-78.2,0,1,1,23.0,576.0,1900.8000000000002,103.2,-55.2,0.0,24.0,24.0,78.2,55.2,6272.64,0.0,79.2,79.2,-1,-24.0,-79.2,0
140,0.0,3,1,29.0,0,2,15.2458,1,1,0,2,2,6,5,0,3,1,1,1,3,1,1,9,1,3,2,9,87.0,32.0,-26.0,45.737399999999994,18.2458,-12.2458,6,5,1,26.0,841.0,442.1282,44.2458,13.7542,58.0,31.0,27.0,12.2458,-13.7542,232.43441763999996,30.4916,17.2458,13.2458,-1,-27.0,-13.2458,4
141,1.0,3,1,22.0,0,0,7.75,0,2,0,0,2,0,2,0,0,2,2,1,2,2,0,0,2,2,0,9,66.0,25.0,-19.0,23.25,10.75,-4.75,0,3,3,19.0,484.0,170.5,29.75,14.25,0.0,22.0,22.0,4.75,-14.25,60.0625,0.0,7.75,7.75,-3,-22.0,-7.75,0
142,1.0,3,1,24.0,1,0,15.85,0,1,0,0,2,0,5,0,0,2,1,1,2,3,0,0,1,7,0,9,72.0,27.0,-21.0,47.55,18.85,-12.85,0,3,3,21.0,576.0,380.4,39.85,8.15,0.0,24.0,24.0,12.85,-8.15,251.2225,0.0,15.85,15.85,-3,-24.0,-15.85,0
143,0.0,3,0,19.0,0,0,6.75,2,0,0,3,0,3,0,0,4,3,0,0,6,4,2,7,0,11,4,9,57.0,22.0,-16.0,20.25,9.75,-3.75,0,3,3,16.0,361.0,128.25,25.75,12.25,0.0,19.0,19.0,3.75,-12.25,45.5625,0.0,6.75,6.75,-3,-19.0,-6.75,0
144,0.0,2,0,18.0,0,0,11.5,0,0,0,3,5,5,8,3,5,0,0,0,6,0,0,5,0,11,4,4,36.0,20.0,-16.0,23.0,13.5,-9.5,0,2,2,16.0,324.0,207.0,29.5,6.5,0.0,18.0,18.0,9.5,-6.5,132.25,0.0,11.5,11.5,-2,-18.0,-11.5,0
145,0.0,2,0,19.0,1,1,36.75,0,0,0,3,5,5,8,3,5,0,0,0,6,0,0,5,0,11,4,4,38.0,21.0,-17.0,73.5,38.75,-34.75,2,3,1,17.0,361.0,698.25,55.75,-17.75,19.0,20.0,18.0,34.75,17.75,1350.5625,36.75,37.75,35.75,-1,-18.0,-35.75,1
146,1.0,3,0,27.0,0,0,7.7958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,81.0,30.0,-24.0,23.3874,10.7958,-4.7958,0,3,3,24.0,729.0,210.4866,34.7958,19.2042,0.0,27.0,27.0,4.7958,-19.2042,60.77449764,0.0,7.7958,7.7958,-3,-27.0,-7.7958,0
147,0.0,3,1,9.0,2,2,34.375,0,2,1,3,2,0,2,2,4,2,2,3,7,2,3,5,4,9,3,9,27.0,12.0,-6.0,103.125,37.375,-31.375,6,5,1,6.0,81.0,309.375,43.375,-25.375,18.0,11.0,7.0,31.375,25.375,1181.640625,68.75,36.375,32.375,-1,-7.0,-32.375,4
148,0.0,2,0,36.5,0,2,26.0,0,0,0,2,5,5,8,3,8,0,0,0,4,0,0,2,0,4,2,4,73.0,38.5,-34.5,52.0,28.0,-24.0,4,4,0,34.5,1332.25,949.0,62.5,10.5,73.0,38.5,34.5,24.0,-10.5,676.0,52.0,28.0,24.0,0,-34.5,-24.0,4
149,0.0,2,0,42.0,0,0,13.0,0,5,0,1,5,5,12,3,7,0,5,0,5,13,0,4,7,14,1,4,84.0,44.0,-40.0,26.0,15.0,-11.0,0,2,2,40.0,1764.0,546.0,55.0,29.0,0.0,42.0,42.0,11.0,-29.0,169.0,0.0,13.0,13.0,-2,-42.0,-13.0,0
